gen,nevals,avg,stddev,min,max,run,representation
74,45,0.9733754316873,0.4712911521869293,0.11468634096641,1.28249235264071,1,f0_mod
75,45,1.0471573496616622,0.4309408899426829,0.1099459518727485,1.28249235264071,1,f0_mod
76,47,1.094382616971801,0.3860644921900096,0.1764824068791697,1.282769070031242,1,f0_mod
77,45,1.1010710731444868,0.3928025571971995,0.1086535797242855,1.2893730917250663,1,f0_mod
78,40,0.9310968531743448,0.4984167986821154,0.1415578675636188,1.330037740536842,1,f0_mod
79,46,1.0125049644786983,0.4579503771425419,0.122913081198927,1.330037740536842,1,f0_mod
80,46,1.1235701666501636,0.3487906505817397,0.193350073737391,1.330037740536842,1,f0_mod
81,45,0.97315890846565,0.4776728549796697,0.1529098612082479,1.354741187282985,1,f0_mod
82,44,1.0722499446013192,0.4185918612842458,0.1701431517263618,1.354741187282985,1,f0_mod
83,46,1.1002590289388408,0.4313982789401441,0.1624239999689114,1.3551829710560237,1,f0_mod
84,45,1.0999176201027268,0.4485986117816546,0.1387953579319988,1.356157146542177,1,f0_mod
85,47,0.9491665397854104,0.5134925146069284,0.1317196549717471,1.3798178517651687,1,f0_mod
86,47,1.133900138670318,0.4206208664007289,0.2331456000591131,1.3802586137670014,1,f0_mod
87,46,1.091144478942886,0.4621696930832429,0.16976088033075,1.3924705207277688,1,f0_mod
88,44,1.0703892894895244,0.4933667852768534,0.179792245382406,1.392136856063571,1,f0_mod
89,47,1.0374381382251687,0.5090622344982821,0.1313782835038681,1.392136856063571,1,f0_mod
90,47,1.048839772385975,0.5052795264993544,0.1976179270018822,1.392136856063571,1,f0_mod
91,44,1.1248804615966952,0.4613690086924598,0.1502483259540824,1.3942595514556646,1,f0_mod
92,47,1.0675105655717925,0.5007423700695853,0.1655808229633961,1.4051835612126349,1,f0_mod
93,46,1.025351652850493,0.4927600322380062,0.1502483259540824,1.4009410772434123,1,f0_mod
94,45,1.146894673936065,0.4338245659231025,0.143180632019042,1.4091989000099645,1,f0_mod
95,47,1.1150112101172638,0.4638060112541609,0.2212542355313787,1.409906627950411,1,f0_mod
96,45,1.160056511685709,0.44773489069022,0.1774592012177054,1.409906627950411,1,f0_mod
97,45,1.0997450061935048,0.4794899053350792,0.1848503666432949,1.4278963891750285,1,f0_mod
98,47,1.3124275185582792,0.292059808888045,0.2702787269751712,1.4411037218025775,1,f0_mod
99,42,1.102166527688583,0.4973726996622217,0.2134296152564745,1.460966696224799,1,f0_mod
100,47,1.110142925785122,0.5053814051674898,0.1861958629669026,1.460966696224799,1,f0_mod
0,50,-1.0099999999999998,0.0,-1.0099999999999998,-1.0099999999999998,10,f0_mod
1,46,-1.050133334366449,0.343690400202103,-2.01,-0.0133332380355028,10,f0_mod
2,48,-0.7882230847831879,0.5046047699549071,-2.01,0.1171258346587782,10,f0_mod
3,44,-0.2245348004791718,0.4635517292718419,-2.01,0.1171258346587782,10,f0_mod
4,47,-0.0423058075326579,0.2949120604985444,-1.015000086947173,0.358627880402749,10,f0_mod
5,46,0.0337547462106207,0.3285121642521199,-1.025000168277012,0.3757963652418866,10,f0_mod
6,46,0.1804428711266142,0.2073153981989242,-1.014993827497856,0.3757963652418866,10,f0_mod
7,47,0.2376917378587412,0.2173741179238073,-1.0149999859581094,0.431488031524431,10,f0_mod
8,47,0.3274819905286446,0.0974423781744461,-0.013333266351849,0.4373469885848174,10,f0_mod
9,47,0.3236091323734636,0.1170229197258898,0.0558350258971193,0.4373469885848174,10,f0_mod
10,45,0.3484781714917534,0.1128145680306161,-0.0199999999999994,0.5458188477368974,10,f0_mod
11,45,0.3749984554376764,0.1364392694104737,-0.0199999999999994,0.5458188477368974,10,f0_mod
12,46,0.3785090957151438,0.2455539831964734,-1.0075467765769142,0.6245739073451245,10,f0_mod
13,46,0.4695025920670118,0.1287876315534759,0.1028854332927601,0.6245798669033298,10,f0_mod
14,44,0.5167034838294678,0.1262416344038024,0.1684359311892898,0.6245798669033298,10,f0_mod
15,45,0.5243980569406702,0.1396997641730757,0.1543864788351067,0.7298941723862297,10,f0_mod
16,44,0.5653650074703722,0.1526402241049599,0.0498019800368915,0.7836658374502543,10,f0_mod
17,47,0.595639642131911,0.1736979710329452,0.0498019800368915,0.7836658374502543,10,f0_mod
18,46,0.5894743113253886,0.2144999351910694,0.0868827356133225,0.8532764360746603,10,f0_mod
19,47,0.6818081870592385,0.1953262632726917,0.1078899385218241,0.8532764360746603,10,f0_mod
20,46,0.6890868544586495,0.2473282991869969,0.1216519091056756,0.8698559755685547,10,f0_mod
21,46,0.7179318157546768,0.2679136541686654,0.0610997123575067,0.8698559755685547,10,f0_mod
22,47,0.789006135485623,0.2024717034788737,0.0431447733668222,0.8824186287028065,10,f0_mod
23,45,0.7038874477954957,0.2958133376938828,0.0707869773424816,0.8824186287028065,10,f0_mod
24,42,0.7254327798361065,0.266145869586005,0.0733766808382491,0.8824186287028065,10,f0_mod
25,46,0.7427039588827246,0.282284325569283,0.0441565791617921,0.8875504595706718,10,f0_mod
26,47,0.7443820299945513,0.2735248737446363,0.075055031894205,0.8875504595706718,10,f0_mod
27,45,0.6705698689900621,0.3141934723645942,0.0749829623790324,0.8875504595706718,10,f0_mod
28,46,0.7695903458148764,0.2509142033306712,0.0664858351810486,0.8875593066072813,10,f0_mod
29,49,0.7130440832892881,0.2978974028683216,0.0997658937504872,0.965694319050236,10,f0_mod
30,47,0.7011410987608673,0.3047326467555739,0.0571339149376699,0.8880304464389561,10,f0_mod
31,44,0.7483949118813653,0.2841700745259361,0.0571339149376699,0.9305115658309544,10,f0_mod
32,45,0.6913985475047636,0.3131481713448227,0.0601462326740182,0.9305115658309544,10,f0_mod
33,47,0.6746963063991331,0.3193813705468942,0.1035493021443974,0.9305115840787884,10,f0_mod
34,45,0.7951930039613309,0.2490625552419297,0.05581551218244,0.9475801463449034,10,f0_mod
35,46,0.7851168013553054,0.2775171833507598,0.1454402368690689,0.9475801463449034,10,f0_mod
36,45,0.8633552703660983,0.1853959602759433,0.0844132854742553,0.9475801463449034,10,f0_mod
37,48,0.6692429179722911,0.3386862819823303,0.0844132854742553,0.9569398295913348,10,f0_mod
38,49,0.7311879133179918,0.3143853070992672,0.0844007072970938,0.9880415103953848,10,f0_mod
39,47,0.7537779214883517,0.3199529532904875,0.0844007072970938,0.9880415103953848,10,f0_mod
40,44,0.8316667769444345,0.2583648300226584,0.1580239475054608,0.9880415103953848,10,f0_mod
41,49,0.8194943537317304,0.2725772166983727,0.1035321889181857,0.988041510395386,10,f0_mod
42,46,0.8121774853465196,0.2824275084220778,0.182533531956137,0.9880415383755972,10,f0_mod
43,47,0.8694510383387627,0.2427432074642215,0.2028800347528196,1.0091987211481808,10,f0_mod
44,45,0.8860807533348859,0.2424167157510349,0.1973767466097574,1.0262372504118678,10,f0_mod
45,43,0.8461948880210686,0.2698722646767474,0.201395880640424,1.0262372504118678,10,f0_mod
46,47,0.824672769831905,0.3094173846960838,0.2013604252077802,1.0262391531919706,10,f0_mod
47,48,0.8970910803570452,0.2518957385093193,0.299052359581422,1.0569502843910314,10,f0_mod
48,47,0.856570925647216,0.2858892085532737,0.250375024214104,1.0928131378418688,10,f0_mod
49,47,0.9220539980487186,0.2557693703366142,0.1620158458656465,1.0928131378418688,10,f0_mod
50,49,0.8395562628512279,0.3544374025222506,0.1366314609362215,1.0928131378418688,10,f0_mod
51,47,0.9260185966132292,0.2841222383564651,0.2175312941562254,1.0977612362108211,10,f0_mod
52,41,0.9836689866127633,0.2328687221426593,0.276396699659391,1.1033488195714252,10,f0_mod
53,45,0.8625828048342469,0.3419154192126878,0.1569189062747782,1.1188027432386047,10,f0_mod
54,45,0.8937819003211463,0.3216604528136574,0.218572073726371,1.1188027432386047,10,f0_mod
55,45,0.8842588500851418,0.3582198952817276,0.1327085710878314,1.146535633919541,10,f0_mod
56,47,0.8609141092642509,0.3618255550178583,0.2174358421355857,1.146535633919541,10,f0_mod
57,45,0.9274286943189968,0.3270396050985504,0.2356374297305941,1.146535633919541,10,f0_mod
58,48,0.8649392514390306,0.3707690485005873,0.0958388119495728,1.146535633919541,10,f0_mod
59,48,1.0115782107002211,0.2761661196275217,0.2424552860068601,1.146535633919541,10,f0_mod
60,46,1.0365821878003083,0.2486461636842767,0.2376204161447681,1.1547502993897023,10,f0_mod
61,46,1.0487440369206031,0.2621594361993775,0.2355793865848731,1.1567165204618768,10,f0_mod
62,46,0.970102055585474,0.3365981277292084,0.0958381123214336,1.1567161862321131,10,f0_mod
63,47,1.0178013912955644,0.29809618013104,0.1430490638959191,1.187738633286783,10,f0_mod
64,45,1.0153508093771042,0.2988162265793665,0.2107412550555751,1.187738633286783,10,f0_mod
65,45,0.9394385039046284,0.3730770838254535,0.1857790686921253,1.187738633286783,10,f0_mod
66,46,0.9983477868583286,0.339637804105378,0.2053588489524269,1.1877397098132805,10,f0_mod
67,43,1.0517755878435526,0.2968806363935152,0.2045694716512149,1.187794771662785,10,f0_mod
68,46,1.0194538108047757,0.3378510212904977,0.2012017814195538,1.1910232344369949,10,f0_mod
69,48,0.9003776583416577,0.4141968086856851,0.0774098469578326,1.1910232344369949,10,f0_mod
70,47,0.9457993435431392,0.3904909892193949,0.2019250720391043,1.1910232344369949,10,f0_mod
71,45,1.0433478700773962,0.3122829582891584,0.1953363468696901,1.191025836239694,10,f0_mod
72,41,1.07037009178878,0.2922477883937012,0.2134351043175587,1.2088204827909694,10,f0_mod
73,47,0.9872693924112316,0.3829033226342755,0.1498769678288787,1.2088204827909694,10,f0_mod
74,45,1.0108711405374218,0.347142347821636,0.0748975403624509,1.2088204827909694,10,f0_mod
75,47,1.0306742187049769,0.3437582722374919,0.10129593511557,1.222380466928621,10,f0_mod
76,46,1.085797057430947,0.3030741949557662,0.1421862778839618,1.222456943464866,10,f0_mod
77,48,1.0599108591072826,0.337196792305852,0.0837306940885969,1.2225226260346362,10,f0_mod
78,46,1.0750108505399814,0.3349206490272218,0.1531290503482994,1.2230709359476193,10,f0_mod
79,48,1.014044428090049,0.3932918944192174,0.1452012446218808,1.2275433906370004,10,f0_mod
80,47,0.9648193509633836,0.4152124510375542,0.1514130461724517,1.2275433906370004,10,f0_mod
81,47,1.0911274629496843,0.3170391509114972,0.2080629536447388,1.2275433906370024,10,f0_mod
82,45,0.9921981485689828,0.4014060036542901,0.0686149488240124,1.2275433906370024,10,f0_mod
83,48,1.0103950999667612,0.3960207518675081,0.1570016171772488,1.2275433906370024,10,f0_mod
84,49,0.8133982218946849,0.4780633108768956,0.1324177347234968,1.2275433906370024,10,f0_mod
85,45,0.9703161576197844,0.419035462129053,0.1845598421130881,1.2277186076489623,10,f0_mod
86,46,0.9757444464239524,0.4123605876688536,0.1871218365851274,1.2284320310072387,10,f0_mod
87,46,0.9337249478582768,0.4486496967832462,0.1716187015897775,1.2284320310072387,10,f0_mod
88,47,0.8690645995555609,0.4626749622100305,0.12672419055492,1.2284435510737657,10,f0_mod
89,47,0.9990586756374704,0.3949811839117901,0.1634101871311448,1.2284435510737657,10,f0_mod
90,45,0.8545605302997409,0.4689724022590615,0.1550183403414686,1.2284435510737657,10,f0_mod
91,46,0.9059466850665042,0.4514759499227927,0.1545621716592326,1.2284435510737657,10,f0_mod
92,46,0.9236582718593436,0.4442408630071225,0.0910659639082718,1.2284435510737657,10,f0_mod
93,43,0.9603479171097437,0.4262739418901731,0.1335746240197348,1.2284435510737657,10,f0_mod
94,46,0.9247966404735336,0.4409150239143385,0.1585146027777646,1.2284485460298589,10,f0_mod
95,47,0.9926371134284716,0.401217977488914,0.1476151272990065,1.2284485460298589,10,f0_mod
96,46,1.0529723979973369,0.3643049796418584,0.1329574629042168,1.2284487358634375,10,f0_mod
97,47,1.029643794546389,0.3735980276287043,0.1328664726569204,1.2284487358634375,10,f0_mod
98,44,1.0469154792365656,0.3669367319189273,0.1883508811452107,1.228480710115459,10,f0_mod
99,42,1.070668486902514,0.3447532897571714,0.188351371587209,1.228480710115459,10,f0_mod
100,46,0.975885999241492,0.4212170801149923,0.13366490411348,1.228480710115459,10,f0_mod
0,50,-1.0099999999999998,0.0,-1.0099999999999998,-1.0099999999999998,2,f0_mod
1,45,-1.0299999999999998,0.1399999999999999,-2.01,-1.0099999999999998,2,f0_mod
2,43,-1.0102632596164538,0.3993423070725715,-2.01,-0.0131628404880289,2,f0_mod
3,45,-0.7694757864956613,0.5859503753120799,-2.01,0.0725365864216997,2,f0_mod
4,47,-0.2039534565635124,0.4040692173293381,-1.014999860778299,0.0725365864216997,2,f0_mod
5,47,-0.2255048342574327,0.4434645863315755,-1.0199999915561129,0.095925519201861,2,f0_mod
6,47,-0.001608709673804,0.3275783262157385,-2.0200000595632925,0.2201580761890448,2,f0_mod
7,45,-0.0139836431588082,0.3564335025660577,-2.0040150082588086,0.171963000221131,2,f0_mod
8,46,-0.0674266841652484,0.5522240560709311,-3.006007260514905,0.171963000221131,2,f0_mod
9,45,0.0852470880228584,0.1602084733301604,-1.0099999999999998,0.1789889200483632,2,f0_mod
10,48,0.0637953851498974,0.2760105878293748,-1.0149993425952368,0.3110277314709683,2,f0_mod
11,47,0.1239500311544493,0.3128212043520126,-2.015999980183668,0.3110277314709683,2,f0_mod
12,47,0.1749415170509911,0.1903793785231382,-1.0061287675651172,0.3173829190873244,2,f0_mod
13,46,0.2643535823920586,0.0654312941416354,0.0697762003388121,0.3173829190873244,2,f0_mod
14,42,0.263222126154798,0.0671707963234152,0.0951408475010836,0.356128039326454,2,f0_mod
15,45,0.2285994395940729,0.3293110722962595,-2.018436223520441,0.3717832196692135,2,f0_mod
16,45,0.278004203188666,0.0824110909561937,0.0176598876302699,0.3717832196692135,2,f0_mod
17,45,0.2719750941273078,0.0931935852635722,0.0825741238424207,0.3800675306391217,2,f0_mod
18,45,0.2246492625155639,0.3332787098103601,-2.0142598539012506,0.3800675306391217,2,f0_mod
19,48,0.3016223655639367,0.0828494305265633,0.0894690981312232,0.3800694027368472,2,f0_mod
20,48,0.3112843987792741,0.0883718189036909,0.1044225779653866,0.4115327545899793,2,f0_mod
21,46,0.3300503855188323,0.0861626509530296,0.1262201451461308,0.4251139625749707,2,f0_mod
22,49,0.2882334429947712,0.3433048197396661,-2.0163437655362504,0.5481581235662343,2,f0_mod
23,47,0.3483267943135211,0.1283632243825657,0.0511759326018435,0.6093216162111328,2,f0_mod
24,47,0.4101645593374289,0.0921879384057184,0.0455082545524787,0.5481589358383884,2,f0_mod
25,47,0.4686808500761072,0.0757026395575198,0.2285762835960684,0.5492542494393254,2,f0_mod
26,47,0.4693649298131903,0.102484078808582,0.1540364123906667,0.663767591035083,2,f0_mod
27,48,0.4720681823004705,0.1314626530688987,-0.0133333441014005,0.6704174218593867,2,f0_mod
28,48,0.5499653797557468,0.1278619157334631,0.1473323580719164,0.6704174218593867,2,f0_mod
29,47,0.5570385485452262,0.1408698925656402,0.2285772349703209,0.6762994411471408,2,f0_mod
30,45,0.5577216905895416,0.1585737016109766,0.1482298808017377,0.6762994411471408,2,f0_mod
31,45,0.6119208529515408,0.1153699399950057,0.162363099998986,0.676300826330121,2,f0_mod
32,48,0.5800616785273538,0.1421259299487187,0.1561777927251329,0.676300826330121,2,f0_mod
33,46,0.5973861385336489,0.1218619859845915,0.2445289043863083,0.676300826330121,2,f0_mod
34,46,0.581402169858727,0.1407109877944386,0.2370467659169251,0.6763643101998502,2,f0_mod
35,48,0.5927938992861893,0.141145511051574,0.1538146101978042,0.6763643101998502,2,f0_mod
36,47,0.5839738007744075,0.148684843264071,0.1557131246678582,0.6763643101998502,2,f0_mod
37,46,0.5856054853704259,0.1537164348482136,0.1561795931653062,0.6768723926467354,2,f0_mod
38,46,0.6132294797356697,0.1030665147529896,0.3020623426998045,0.6768723926467354,2,f0_mod
39,40,0.6251043555682002,0.1102538405949211,0.2287028472858996,0.7217906639166416,2,f0_mod
40,46,0.5794032358407957,0.1720699192456092,0.1483260519559311,0.7217906639166416,2,f0_mod
41,45,0.6253213366897866,0.124692831756417,0.2945198621952583,0.7217906639166416,2,f0_mod
42,46,0.6352831375758735,0.1418908824014374,0.2295401426065439,0.7223929100491983,2,f0_mod
43,45,0.6329775831224969,0.1515527365952649,0.2165038075237729,0.7224151531049094,2,f0_mod
44,45,0.5835484903758608,0.1955819051832248,0.2002699713210352,0.7265428062769402,2,f0_mod
45,41,0.6103937113487219,0.1774589543498007,0.2164324567207821,0.7265428062769402,2,f0_mod
46,50,0.5638680347137094,0.1945271430681068,0.2167820896817414,0.732078359366565,2,f0_mod
47,43,0.6063301593077326,0.1824125350946278,0.1933329833619602,0.732078359366565,2,f0_mod
48,47,0.5982444086929292,0.1772781757887688,0.1804802200399935,0.7428632864644116,2,f0_mod
49,47,0.604695011116981,0.1861451576979607,0.1706497107593716,0.7700283441002701,2,f0_mod
50,46,0.6438220959498608,0.1559617741054023,0.226277900925726,0.7760154461187955,2,f0_mod
51,45,0.6488118933503745,0.1721186775231205,0.234119092086139,0.7881583443567759,2,f0_mod
52,45,0.676716360721801,0.1688259505814341,0.1616349284800758,0.7881583443567759,2,f0_mod
53,48,0.6803012893779481,0.1986195924838124,0.0860235434941325,0.7885718612199639,2,f0_mod
54,46,0.7055950228301946,0.1997786150387426,0.0084796865865179,0.7885718612199639,2,f0_mod
55,46,0.6179062057545356,0.2578325051104275,0.1008509687106633,0.8034880413821316,2,f0_mod
56,45,0.6464826511897267,0.2462861106366555,0.0978684359236777,0.8034880413821316,2,f0_mod
57,48,0.6172334126593948,0.2552132544332828,0.054141715095461,0.8034880413821316,2,f0_mod
58,46,0.6725915091093327,0.2109829734302458,0.1631104971947726,0.803488272481627,2,f0_mod
59,46,0.637348267053465,0.4273335795108074,-2.0159999979967,0.87057583471454,2,f0_mod
60,47,0.6378910441627675,0.2316712909935566,0.1952151427684715,0.8705710936005631,2,f0_mod
61,43,0.6735860240131101,0.2346880294168022,0.0407257163593698,0.8705710936005631,2,f0_mod
62,46,0.6157062607506976,0.4434079297074713,-2.0159999980494194,0.9158535008217102,2,f0_mod
63,42,0.6477790866993022,0.4557992956642346,-2.0160000045370863,0.8995110117816446,2,f0_mod
64,48,0.6339607229911925,0.4616918231411254,-2.0001123231330724,0.8995110117816446,2,f0_mod
65,48,0.6180240420939527,0.4713221969653951,-2.016000009933842,0.8995110117816446,2,f0_mod
66,45,0.7015572887041438,0.4467995932386255,-2.015999991702976,0.8995110387316454,2,f0_mod
67,46,0.5167930737315579,0.6929435125415906,-2.0159999917401485,0.8995110117816446,2,f0_mod
68,48,0.6038146644723559,0.4851958238798095,-2.0159999922556344,0.8995110117816446,2,f0_mod
69,48,0.6857373192389744,0.2898344718466139,0.1589870306130227,0.8995918377565048,2,f0_mod
70,46,0.7039966533351195,0.2910651549890615,0.1076356773689696,0.9059247375158797,2,f0_mod
71,48,0.6646399709839751,0.3230734290151553,0.108369700626354,0.936557103728918,2,f0_mod
72,45,0.7232386281439621,0.296032905135239,0.0496943352228174,0.936557103728918,2,f0_mod
73,43,0.7193947427120426,0.30512589509918,0.0919761398680427,0.9396469570680775,2,f0_mod
74,43,0.7510644093476772,0.2926376980577941,0.0819489602662952,0.9629806708615412,2,f0_mod
